canonical_pathway	pvalue_adj	sig
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	1	0
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	1	0
REACTOME_NUCLEOTIDE_BIOSYNTHESIS	1	0
REACTOME_NUCLEOTIDE_CATABOLISM	1	0
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	1	0
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	1	0
REACTOME_NUCLEOTIDE_SALVAGE	1	0
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	1	0
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	0
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	1	0
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	1	0
REACTOME_OAS_ANTIVIRAL_RESPONSE	1	0
REACTOME_OLFACTORY_SIGNALING_PATHWAY	1	0
REACTOME_ONCOGENE_INDUCED_SENESCENCE	1	0
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	0
REACTOME_OPIOID_SIGNALLING	1	0
REACTOME_OPSINS	1	0
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	1	0
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	1	0
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1	0
REACTOME_ORGANIC_ANION_TRANSPORT	1	0
REACTOME_ORGANIC_ANION_TRANSPORTERS	1	0
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	1	0
REACTOME_ORGANIC_CATION_TRANSPORT	1	0
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	0
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	1	0
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	1	0
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	1	0
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	0
REACTOME_O_LINKED_GLYCOSYLATION	1	0
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	0
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	1	0
REACTOME_P2Y_RECEPTORS	1	0
REACTOME_P38MAPK_EVENTS	1	0
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	1	0
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	1	0
REACTOME_P75NTR_REGULATES_AXONOGENESIS	1	0
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	1	0
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	1	0
REACTOME_PARACETAMOL_ADME	1	0
REACTOME_PARASITE_INFECTION	1	0
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	1	0
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	1	0
REACTOME_PCP_CE_PATHWAY	1	0
REACTOME_PD_1_SIGNALING	1	0
REACTOME_PECAM1_INTERACTIONS	1	0
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	1	0
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	1	0
REACTOME_PEPTIDE_HORMONE_METABOLISM	1	0
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1	0
REACTOME_PERK_REGULATES_GENE_EXPRESSION	1	0
REACTOME_PEROXISOMAL_LIPID_METABOLISM	1	0
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	1	0
REACTOME_PEXOPHAGY	1	0
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	0
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	1	0
REACTOME_PHASE_2_PLATEAU_PHASE	1	0
REACTOME_PHASE_3_RAPID_REPOLARISATION	1	0
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	0
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	0
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	1	0
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	1	0
REACTOME_PHENYLALANINE_METABOLISM	1	0
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	1	0
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	1	0
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1	1	0
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	1	0
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	1	0
REACTOME_PHOSPHOLIPID_METABOLISM	1	0
REACTOME_PHOSPHORYLATION_OF_EMI1	1	0
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	1	0
REACTOME_PHYSIOLOGICAL_FACTORS	1	0
REACTOME_PI3K_AKT_ACTIVATION	1	0
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1	0
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	1	0
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	1	0
REACTOME_PI5P_REGULATES_TP53_ACETYLATION	1	0
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	1	0
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	1	0
REACTOME_PI_3K_CASCADE_FGFR1	1	0
REACTOME_PI_3K_CASCADE_FGFR2	1	0
REACTOME_PI_3K_CASCADE_FGFR3	1	0
REACTOME_PI_3K_CASCADE_FGFR4	1	0
REACTOME_PI_METABOLISM	1	0
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	1	0
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	1	0
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	1	0
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	1	0
REACTOME_PKR_MEDIATED_SIGNALING	1	0
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	1	0
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	1	0
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	1	0
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	1	0
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1	0
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	1	0
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	1	0
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1	0
REACTOME_PLATELET_HOMEOSTASIS	1	0
REACTOME_PLATELET_SENSITIZATION_BY_LDL	1	0
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	1	0
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	1	0
REACTOME_POLYMERASE_SWITCHING	1	0
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	1	0
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	1	0
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	1	0
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	0
REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS	1	0
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	0
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	0
REACTOME_POTASSIUM_CHANNELS	1	0
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	1	0
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	1	0
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	1	0
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	1	0
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	1	0
REACTOME_PREDNISONE_ADME	1	0
REACTOME_PREGNENOLONE_BIOSYNTHESIS	1	0
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1	0
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	0
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	0
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION	1	0
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	1	0
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	1	0
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM	1	0
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	1	0
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1	0
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0	1
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	1	0
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1	0
REACTOME_PROCESSING_OF_SMDT1	1	0
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	1	0
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	1	0
REACTOME_PROGRAMMED_CELL_DEATH	1	0
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	1	0
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	1	0
REACTOME_PROPIONYL_COA_CATABOLISM	1	0
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	0
REACTOME_PROSTANOID_LIGAND_RECEPTORS	1	0
REACTOME_PROTEIN_FOLDING	1	0
REACTOME_PROTEIN_HYDROXYLATION	1	0
REACTOME_PROTEIN_LOCALIZATION	1	0
REACTOME_PROTEIN_METHYLATION	1	0
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	0
REACTOME_PROTEIN_REPAIR	1	0
REACTOME_PROTEIN_UBIQUITINATION	1	0
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0	1
REACTOME_PTEN_REGULATION	1	0
REACTOME_PTK6_EXPRESSION	1	0
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	1	0
REACTOME_PTK6_REGULATES_CELL_CYCLE	1	0
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING	1	0
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	1	0
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	1	0
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	1	0
REACTOME_PURINE_CATABOLISM	1	0
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	1	0
REACTOME_PURINE_SALVAGE	1	0
REACTOME_PYRIMIDINE_CATABOLISM	1	0
REACTOME_PYRIMIDINE_SALVAGE	1	0
REACTOME_PYROPTOSIS	1	0
REACTOME_PYRUVATE_METABOLISM	0	1
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0	1
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	1	0
REACTOME_RAB_GERANYLGERANYLATION	1	0
REACTOME_RAB_REGULATION_OF_TRAFFICKING	1	0
REACTOME_RAC1_GTPASE_CYCLE	0	1
REACTOME_RAC2_GTPASE_CYCLE	0	1
REACTOME_RAC3_GTPASE_CYCLE	0	1
REACTOME_RAF_ACTIVATION	1	0
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	1	0
REACTOME_RAP1_SIGNALLING	1	0
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	0
REACTOME_RAS_PROCESSING	1	0
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	1	0
REACTOME_RA_BIOSYNTHESIS_PATHWAY	1	0
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0	1
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	1	0
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	1	0
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	1	0
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	1	0
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1	0
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1	0
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	1	0
REACTOME_RECYCLING_OF_EIF2_GDP	1	0
REACTOME_RECYCLING_PATHWAY_OF_L1	1	0
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	1	0
REACTOME_REELIN_SIGNALLING_PATHWAY	1	0
REACTOME_REGULATED_NECROSIS	1	0
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	1	0
REACTOME_REGULATION_BY_C_FLIP	1	0
REACTOME_REGULATION_OF_BACH1_ACTIVITY	1	0
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	0
REACTOME_REGULATION_OF_CDH11_FUNCTION	1	0
REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION	1	0
REACTOME_REGULATION_OF_CDH11_MRNA_TRANSLATION_BY_MICRORNAS	1	0
REACTOME_REGULATION_OF_CDH19_EXPRESSION_AND_FUNCTION	1	0
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	1	0
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO	1	0
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	1	0
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1	0
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	1	0
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	1	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	1	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	1	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	1	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	1	0
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1	0
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	1	0
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	1	0
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	1	0
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	1	0
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING	1	0
REACTOME_REGULATION_OF_IFNG_SIGNALING	1	0
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	1	0
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	1	0
REACTOME_REGULATION_OF_INSULIN_SECRETION	1	0
REACTOME_REGULATION_OF_KIT_SIGNALING	1	0
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	1	0
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	1	0
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	1	0
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1	0
REACTOME_REGULATION_OF_NFE2L2_GENE_EXPRESSION	1	0
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	1	0
REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION	1	0
REACTOME_REGULATION_OF_NPAS4_GENE_TRANSCRIPTION	1	0
REACTOME_REGULATION_OF_NPAS4_MRNA_TRANSLATION	1	0
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	1	0
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	1	0
REACTOME_REGULATION_OF_PTEN_LOCALIZATION	1	0
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION	1	0
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	1	0
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	1	0
REACTOME_REGULATION_OF_RAS_BY_GAPS	1	0
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	1	0
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	1	0
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	1	0
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	1	0
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	1	0
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	1	0
REACTOME_REGULATION_OF_TP53_ACTIVITY	1	0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	1	0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	1	0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	1	0
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	1	0
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	1	0
REACTOME_RELAXIN_RECEPTORS	1	0
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	1	0
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	1	0
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	1	0
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	1	0
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	1	0
REACTOME_REPRODUCTION	1	0
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	1	0
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1	0
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	1	0
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	1	0
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1	0
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1	0
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	1	0
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	1	0
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1	0
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	1	0
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	1	0
REACTOME_RESPONSE_TO_METAL_IONS	1	0
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	1	0
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0	1
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	1	0
REACTOME_RET_SIGNALING	1	0
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0	1
REACTOME_RHOA_GTPASE_CYCLE	1	0
REACTOME_RHOBTB1_GTPASE_CYCLE	1	0
REACTOME_RHOBTB2_GTPASE_CYCLE	1	0
REACTOME_RHOBTB3_ATPASE_CYCLE	1	0
REACTOME_RHOBTB_GTPASE_CYCLE	1	0
REACTOME_RHOB_GTPASE_CYCLE	1	0
REACTOME_RHOC_GTPASE_CYCLE	1	0
REACTOME_RHOD_GTPASE_CYCLE	1	0
REACTOME_RHOF_GTPASE_CYCLE	1	0
REACTOME_RHOG_GTPASE_CYCLE	1	0
REACTOME_RHOH_GTPASE_CYCLE	1	0
REACTOME_RHOJ_GTPASE_CYCLE	1	0
REACTOME_RHOQ_GTPASE_CYCLE	1	0
REACTOME_RHOT1_GTPASE_CYCLE	1	0
REACTOME_RHOU_GTPASE_CYCLE	1	0
REACTOME_RHOV_GTPASE_CYCLE	1	0
REACTOME_RHO_GTPASES_ACTIVATE_CIT	1	0
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	1	0
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1	0
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	1	0
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0	1
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	1	0
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	1	0
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	1	0
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	1	0
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	1	0
REACTOME_RHO_GTPASE_CYCLE	1	0
REACTOME_RHO_GTPASE_EFFECTORS	1	0
REACTOME_RIBAVIRIN_ADME	1	0
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	1	0
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	1	0
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	1	0
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	1	0
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	1	0
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	1	0
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	1	0
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	1	0
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	1	0
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	1	0
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1	0
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	1	0
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	1	0
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	1	0
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	1	0
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	1	0
REACTOME_RND1_GTPASE_CYCLE	1	0
REACTOME_RND2_GTPASE_CYCLE	1	0
REACTOME_RND3_GTPASE_CYCLE	1	0
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	1	0
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	1	0
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	1	0
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	1	0
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	1	0
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0	1
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	1	0
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	1	0
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	1	0
REACTOME_RRNA_PROCESSING	1	0
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	1	0
REACTOME_RSK_ACTIVATION	1	0
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	1	0
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	1	0
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	1	0
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	1	0
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	1	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	1	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	1	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	1	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	1	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	1	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	1	0
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	1	0
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	1	0
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1	0
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	1	0
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	1	0
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	1	0
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	1	0
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	1	0
REACTOME_RUNX3_REGULATES_P14_ARF	1	0
