drug	canonical_pathway	perm_pvalue_adj
pitavastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.06
pitavastatin	WP_ESTROGEN_METABOLISM_WP697	0.076
pitavastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.086
pitavastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.052
pitavastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.102
pitavastatin	WP_FOCAL_ADHESION	0.088
pitavastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.32
pitavastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.298
pitavastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.166
pitavastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.142
pitavastatin	WP_HISTONE_MODIFICATIONS	0.596
pitavastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.254
pitavastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.054
pitavastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.596
pitavastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.01
pitavastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.44
pitavastatin	WP_MONOAMINE_TRANSPORT	0.148
pitavastatin	WP_MRNA_PROCESSING	1
pitavastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.056
pitavastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.15
pitavastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.066
pitavastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.094
pitavastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.012
pitavastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.512
atorvastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0
atorvastatin	BIOCARTA_EPHA4_PATHWAY	0.5
atorvastatin	BIOCARTA_FXR_PATHWAY	0.01
atorvastatin	BIOCARTA_NUCLEARRS_PATHWAY	0
atorvastatin	BIOCARTA_STATHMIN_PATHWAY	1
atorvastatin	KEGG_ABC_TRANSPORTERS	0.035
atorvastatin	KEGG_AXON_GUIDANCE	0.87
atorvastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.365
atorvastatin	KEGG_FOCAL_ADHESION	1
atorvastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.44
atorvastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.59
atorvastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.92
atorvastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.45
atorvastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.385
atorvastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.27
atorvastatin	KEGG_RIBOSOME	1
atorvastatin	KEGG_SULFUR_METABOLISM	0.105
atorvastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.01
atorvastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
atorvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.4
atorvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.35
atorvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.425
atorvastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.685
atorvastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.535
atorvastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.57
atorvastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.615
atorvastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.38
atorvastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
atorvastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.275
atorvastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.375
atorvastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	1
atorvastatin	PID_ARF6_DOWNSTREAM_PATHWAY	1
atorvastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.445
atorvastatin	PID_ARF_3PATHWAY	0.675
atorvastatin	PID_EPHA_FWDPATHWAY	1
atorvastatin	PID_EPHRINB_REV_PATHWAY	0.96
atorvastatin	PID_INTEGRIN_CS_PATHWAY	0.42
atorvastatin	PID_RHOA_PATHWAY	0.72
atorvastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.235
atorvastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.325
atorvastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	1
atorvastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.265
atorvastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.065
atorvastatin	REACTOME_CHL1_INTERACTIONS	0.29
atorvastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.26
atorvastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.275
atorvastatin	REACTOME_CRISTAE_FORMATION	0.945
atorvastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.53
atorvastatin	REACTOME_ENDOGENOUS_STEROLS	0.005
atorvastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.895
atorvastatin	REACTOME_EPHRIN_SIGNALING	0.765
atorvastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1
atorvastatin	REACTOME_EPH_EPHRIN_SIGNALING	1
atorvastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.09
atorvastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
atorvastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.5
atorvastatin	REACTOME_GLUCOSE_METABOLISM	1
atorvastatin	REACTOME_HCMV_INFECTION	0.405
atorvastatin	REACTOME_HCMV_LATE_EVENTS	0.385
atorvastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.185
atorvastatin	REACTOME_INTESTINAL_ABSORPTION	0.025
atorvastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.3
atorvastatin	REACTOME_MEIOTIC_RECOMBINATION	0.355
atorvastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.21
atorvastatin	REACTOME_MITOPHAGY	0.75
atorvastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	1
atorvastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.525
atorvastatin	REACTOME_NEUROFASCIN_INTERACTIONS	1
atorvastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.34
atorvastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
atorvastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.21
atorvastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.58
atorvastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.395
atorvastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	1
atorvastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.23
atorvastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.315
atorvastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.49
atorvastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.02
atorvastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
atorvastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.235
atorvastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
atorvastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.555
atorvastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
atorvastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
atorvastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
atorvastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.815
atorvastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.315
atorvastatin	REACTOME_SIGNALING_BY_PDGF	1
atorvastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.24
atorvastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
atorvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.05
atorvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.04
atorvastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.44
atorvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.4
atorvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.3
atorvastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0
atorvastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.025
atorvastatin	WP_AEROBIC_GLYCOLYSIS	0.51
atorvastatin	WP_AFLATOXIN_B1_METABOLISM	0.035
atorvastatin	WP_ARYLAMINE_METABOLISM	0.02
atorvastatin	WP_AUTOPHAGY	0.11
atorvastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	1
atorvastatin	WP_CORI_CYCLE	0.175
atorvastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
atorvastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.135
atorvastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.035
atorvastatin	WP_ESTROGEN_METABOLISM_WP697	0.035
atorvastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.005
atorvastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.015
atorvastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.04
atorvastatin	WP_FOCAL_ADHESION	1
atorvastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.41
atorvastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.62
atorvastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.175
atorvastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.66
atorvastatin	WP_HISTONE_MODIFICATIONS	0.22
atorvastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.635
atorvastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.555
atorvastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.1
atorvastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.005
atorvastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	1
atorvastatin	WP_MONOAMINE_TRANSPORT	0.59
atorvastatin	WP_MRNA_PROCESSING	0.92
atorvastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.005
atorvastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	1
atorvastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	1
atorvastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.025
atorvastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.03
atorvastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	1
cerivastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.053
cerivastatin	BIOCARTA_EPHA4_PATHWAY	0.526
cerivastatin	BIOCARTA_FXR_PATHWAY	0.009
cerivastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.03
cerivastatin	BIOCARTA_STATHMIN_PATHWAY	0.385
cerivastatin	KEGG_ABC_TRANSPORTERS	0.007
cerivastatin	KEGG_AXON_GUIDANCE	0.507
cerivastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.47
cerivastatin	KEGG_FOCAL_ADHESION	0.543
cerivastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.146
cerivastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.422
cerivastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.186
cerivastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.381
cerivastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.133
cerivastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.054
cerivastatin	KEGG_RIBOSOME	0.698
cerivastatin	KEGG_SULFUR_METABOLISM	0.039
cerivastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.043
cerivastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.705
cerivastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.08
cerivastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.07
cerivastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.085
cerivastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.137
cerivastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.462
cerivastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.191
cerivastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.415
cerivastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.076
cerivastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.7
cerivastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.055
cerivastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.075
cerivastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.522
cerivastatin	PID_ARF6_DOWNSTREAM_PATHWAY	0.503
cerivastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.502
cerivastatin	PID_ARF_3PATHWAY	0.519
cerivastatin	PID_EPHA_FWDPATHWAY	0.493
cerivastatin	PID_EPHRINB_REV_PATHWAY	0.479
cerivastatin	PID_INTEGRIN_CS_PATHWAY	0.502
cerivastatin	PID_RHOA_PATHWAY	0.488
cerivastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.261
cerivastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.364
cerivastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.454
cerivastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.324
cerivastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.024
cerivastatin	REACTOME_CHL1_INTERACTIONS	0.492
cerivastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.299
cerivastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.313
cerivastatin	REACTOME_CRISTAE_FORMATION	0.189
cerivastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.45
cerivastatin	REACTOME_ENDOGENOUS_STEROLS	0.01
cerivastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.482
cerivastatin	REACTOME_EPHRIN_SIGNALING	0.518
cerivastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.545
cerivastatin	REACTOME_EPH_EPHRIN_SIGNALING	0.545
cerivastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.3
cerivastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.695
cerivastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.403
cerivastatin	REACTOME_GLUCOSE_METABOLISM	0.362
cerivastatin	REACTOME_HCMV_INFECTION	0.329
cerivastatin	REACTOME_HCMV_LATE_EVENTS	0.423
cerivastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.296
cerivastatin	REACTOME_INTESTINAL_ABSORPTION	0.005
cerivastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.338
cerivastatin	REACTOME_MEIOTIC_RECOMBINATION	0.331
cerivastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.179
cerivastatin	REACTOME_MITOPHAGY	0.587
cerivastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.552
cerivastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.12
cerivastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.483
cerivastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.357
cerivastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.719
cerivastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.496
cerivastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.381
cerivastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.39
cerivastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.485
cerivastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.337
cerivastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.28
cerivastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.419
cerivastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.01
cerivastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.679
cerivastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.299
cerivastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.651
cerivastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.553
cerivastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.708
cerivastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.664
cerivastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	0.671
cerivastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.58
cerivastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.439
cerivastatin	REACTOME_SIGNALING_BY_PDGF	0.498
cerivastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.294
cerivastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.669
cerivastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.023
cerivastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.015
cerivastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.113
cerivastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.43
cerivastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.273
cerivastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.236
cerivastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.136
cerivastatin	WP_AEROBIC_GLYCOLYSIS	0.209
cerivastatin	WP_AFLATOXIN_B1_METABOLISM	0.041
cerivastatin	WP_ARYLAMINE_METABOLISM	0.038
cerivastatin	WP_AUTOPHAGY	0.022
cerivastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.49
cerivastatin	WP_CORI_CYCLE	0.222
cerivastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.681
cerivastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.027
cerivastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.03
cerivastatin	WP_ESTROGEN_METABOLISM_WP697	0.038
cerivastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.043
cerivastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.026
cerivastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.051
cerivastatin	WP_FOCAL_ADHESION	0.541
cerivastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.16
cerivastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.149
cerivastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.083
cerivastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.419
cerivastatin	WP_HISTONE_MODIFICATIONS	0.298
cerivastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.127
cerivastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.534
cerivastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.298
cerivastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.005
cerivastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.384
cerivastatin	WP_MONOAMINE_TRANSPORT	0.486
cerivastatin	WP_MRNA_PROCESSING	0.613
cerivastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.028
cerivastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.46
cerivastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.537
cerivastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.047
cerivastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.006
cerivastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.456
mevastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.053
mevastatin	BIOCARTA_EPHA4_PATHWAY	0.526
mevastatin	BIOCARTA_FXR_PATHWAY	0.009
mevastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.03
mevastatin	BIOCARTA_STATHMIN_PATHWAY	0.385
mevastatin	KEGG_ABC_TRANSPORTERS	0.007
mevastatin	KEGG_AXON_GUIDANCE	0.507
mevastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.47
mevastatin	KEGG_FOCAL_ADHESION	0.543
mevastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.146
mevastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.422
mevastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.186
mevastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.381
mevastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.133
mevastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.054
mevastatin	KEGG_RIBOSOME	0.698
mevastatin	KEGG_SULFUR_METABOLISM	0.039
mevastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.043
mevastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.705
mevastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.08
mevastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.07
mevastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.085
mevastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.137
mevastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.462
mevastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.191
mevastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.415
mevastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.076
mevastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.7
mevastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.055
mevastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.075
mevastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.522
mevastatin	PID_ARF6_DOWNSTREAM_PATHWAY	0.503
mevastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.502
